tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AutoPay,monthly_to_total,tenure_to_total
56,1,1,2,88.9,4968.0,0,1,0.017894524959742353,0.011272141706924315
18,1,0,0,57.65,992.7,0,0,0.05807393976024982,0.01813236627379873
49,1,0,1,96.2,4718.25,1,0,0.020388915381762306,0.01038520637948392
70,1,2,0,79.15,5536.5,0,0,0.014296035401426896,0.012643366747945453
72,1,2,3,108.05,7806.6,0,1,0.013840852611892501,0.009222965183306432
6,1,0,1,74.4,434.1,1,0,0.1713890808569454,0.0138217000691085
17,1,0,1,94.8,1563.9,0,0,0.06061768655284864,0.01087026024681885
29,0,0,1,45.9,1332.4,0,0,0.034449114380066044,0.021765235664965476
6,1,0,1,105.3,545.2,1,0,0.19314013206162875,0.011005135730007335
63,1,2,1,102.6,6296.75,0,0,0.01629411998253067,0.010005161392781991
16,1,0,2,73.85,1284.2,1,1,0.057506618906712346,0.012459118517364896
59,1,1,2,61.35,3645.5,0,1,0.016828967219860103,0.016184336853655192
3,1,0,1,57.55,161.45,0,0,0.35645710746361103,0.01858160421183029
8,0,0,0,29.25,226.95,0,0,0.12888301387970919,0.03525005507821106
7,1,0,1,84.55,646.85,1,0,0.1307103656179949,0.010821674267604544
68,1,2,3,19.6,1441.65,0,1,0.013595532896334061,0.047168175354628375
68,1,2,3,111.75,7511.3,0,1,0.01487758443944457,0.009053026772995354
52,1,1,1,106.5,5621.85,0,0,0.01894394194082019,0.009249624234015492
72,1,2,3,107.7,7919.8,0,1,0.013598828253238718,0.009091138665117807
32,1,1,0,19.3,593.2,0,0,0.0325354012137559,0.05394470667565745
72,1,2,2,20.05,1423.65,0,1,0.014083517718540372,0.050574228216204824
1,1,0,3,69.95,69.95,0,1,1.0,0.014295925661186561
42,1,1,3,63.7,2763.35,0,1,0.023051730689199704,0.015198943311560244
25,1,2,3,24.75,692.1,1,1,0.035760728218465536,0.03612194769541974
45,1,0,2,50.9,2298.55,0,1,0.022144395379695894,0.019577559765939397
43,0,1,3,60.4,2640.55,0,1,0.022874022457442578,0.016284486186589914
37,1,1,0,79.25,2911.8,0,0,0.027216841816058792,0.012706916683838176
20,1,0,3,85.8,1727.5,1,1,0.049667149059334295,0.011577424023154847
4,0,0,1,24.45,86.6,1,0,0.2823325635103926,0.046189376443418015
63,1,2,3,110.1,6705.7,0,1,0.016418867530608287,0.009394992319966596
3,1,0,0,90.7,237.65,0,0,0.38165369240479696,0.012623606143488323
66,1,2,3,25.3,1672.35,0,1,0.015128412114688912,0.039465422907884115
28,1,0,1,105.7,2979.5,1,0,0.035475750964927,0.009397549924483974
8,1,0,1,85.2,695.75,0,0,0.12245777937477542,0.011498383039885016
71,1,2,0,24.35,1654.6,0,0,0.014716547806116283,0.042910673274507434
1,0,0,1,24.25,24.25,1,0,1.0,0.041237113402061855
72,1,2,2,25.1,1857.85,0,1,0.013510240331566059,0.03875447425787873
16,1,0,2,54.55,825.1,0,1,0.0661131984001939,0.019391588898315354
66,1,2,0,96.6,6424.25,0,0,0.015036774720784527,0.010273572790598125
11,1,0,1,76.5,837.95,1,0,0.09129422996598842,0.01312727489707023
51,1,1,3,81.15,4126.2,0,1,0.019667005961901993,0.01236004071542824
8,0,0,1,38.5,330.8,0,0,0.1163845223700121,0.02418379685610641
14,1,0,1,92.9,1337.45,0,0,0.0694605405809563,0.010467681034805039
4,1,0,1,93.5,362.2,1,0,0.25814467145223635,0.011043622308117063
70,1,2,0,84.7,5991.05,0,0,0.01413775548526552,0.0116840954423682
70,1,2,1,66.0,4891.5,0,0,0.01349279362158847,0.014310538689563529
54,1,1,3,101.5,5373.1,1,1,0.018890398466434647,0.010050064208743555
28,1,0,2,74.9,2068.55,1,1,0.036208938628507895,0.013536051823741267
24,1,2,0,20.75,487.05,0,0,0.042603428806077405,0.04927625500461965
69,1,2,3,61.45,4131.2,0,1,0.014874612703330752,0.01670216886134779
42,1,0,0,54.5,2301.15,0,0,0.02368381026877865,0.018251743693370705
2,1,0,1,69.6,131.65,1,0,0.5286745157614887,0.015191796429927839
39,1,0,1,99.75,4036.0,0,0,0.02471506442021804,0.009663032705649157
45,1,2,2,109.75,4900.65,0,1,0.022394988419903485,0.009182455388570904
72,1,2,2,80.85,5727.45,0,1,0.014116229735746274,0.012571039467825996
38,1,2,0,20.3,743.05,0,0,0.02731983042863872,0.051140569275284306
72,1,2,2,67.8,4804.65,0,1,0.014111329649402142,0.014985482813524399
1,1,0,0,24.05,24.05,1,0,1.0,0.041580041580041575
72,1,2,3,19.8,1414.65,0,1,0.013996394867988548,0.050895981338140175
55,1,2,2,25.7,1443.65,0,1,0.017802098846673362,0.038097876909223144
51,0,1,1,56.15,2898.95,0,0,0.01936908190896704,0.01759257662257024
63,1,2,2,86.7,5309.5,0,1,0.016329221207269987,0.011865524060646011
1,1,0,0,20.4,20.4,0,0,1.0,0.04901960784313726
23,1,2,0,19.65,451.55,0,0,0.0435167755508803,0.050935666039198316
1,1,0,1,50.55,50.55,1,0,1.0,0.019782393669634028
2,1,0,0,54.35,117.05,0,0,0.4643314822725331,0.01708671507902606
52,1,0,3,108.1,5839.3,0,1,0.018512492935797098,0.008905176990392684
36,1,1,0,54.45,1893.5,0,0,0.028756271454977556,0.019012410879324003
1,1,0,0,45.35,45.35,0,0,1.0,0.022050716648291068
28,1,1,0,59.0,1654.45,0,0,0.035661398047689565,0.01692405331076793
7,1,1,1,69.45,477.05,0,0,0.14558222408552562,0.014673514306676448
14,1,0,1,100.55,1415.55,1,0,0.07103246088092967,0.009890148705450179
72,0,2,3,64.95,4546.0,0,1,0.014287285525736913,0.01583809942806863
1,1,0,0,20.5,20.5,1,0,1.0,0.04878048780487805
10,1,0,0,18.85,163.2,0,0,0.11550245098039218,0.06127450980392157
42,1,1,2,19.8,849.9,0,1,0.023296858453935757,0.049417578538651606
7,0,0,2,25.05,189.95,0,1,0.1318768096867597,0.03685180310608055
4,1,0,2,74.8,321.9,1,1,0.2323703013358186,0.012426219322771048
72,1,2,3,114.3,8058.55,0,1,0.014183693096152533,0.008934609824348053
20,0,0,1,24.45,482.8,1,0,0.05064208782104391,0.041425020712510356
63,1,2,3,109.2,7049.75,0,1,0.01548991098975141,0.008936487109471968
56,0,2,2,45.05,2560.1,0,1,0.017596968868403576,0.0218741455411898
5,1,0,0,51.0,286.8,0,0,0.17782426778242677,0.017433751743375175
72,1,2,2,110.45,7982.5,0,1,0.013836517381772629,0.009019730660820544
68,1,0,1,84.65,5683.6,0,0,0.014893729326483215,0.011964248011823492
67,1,1,0,60.05,3994.05,0,0,0.015034864360736594,0.016774952742204027
8,1,0,2,44.65,369.15,0,1,0.12095354192062847,0.0216714072870107
52,1,0,2,93.25,4631.7,0,1,0.020132996523954488,0.01122697929485934
18,1,0,0,20.25,401.95,0,0,0.050379400422938175,0.04478168926483394
59,1,2,0,25.45,1534.05,0,0,0.01659007203155047,0.03846028486685571
60,1,2,0,20.6,1093.0,0,0,0.018847209515096067,0.05489478499542543
7,1,0,1,94.1,701.3,0,0,0.13417938114929417,0.009981462997290746
59,0,1,0,34.8,1980.3,0,0,0.017573094985608242,0.02979346563651972
46,0,2,2,60.75,2893.4,0,1,0.020996059998617544,0.01589825119236884
5,1,0,1,51.35,262.3,0,0,0.1957682043461685,0.019062142584826535
59,0,2,3,64.05,3886.85,0,1,0.016478639515288728,0.015179386907135599
70,1,2,2,84.8,5917.55,0,1,0.014330254919688045,0.011829219862950038
14,1,0,3,71.0,914.0,1,1,0.07768052516411379,0.015317286652078774
44,1,0,0,50.15,2139.1,0,0,0.023444439250151935,0.020569398345098407
64,1,2,3,94.6,5948.7,0,1,0.015902634188982467,0.010758653151108646
58,0,2,0,59.75,3624.35,0,0,0.01648571467987363,0.016002869480044698
46,1,1,1,100.25,4753.85,0,0,0.02108817064063864,0.009676367575754389
58,1,0,1,98.9,5780.7,0,0,0.017108654661200203,0.01003338696005674
72,1,2,3,97.7,6869.7,0,1,0.014221872861988151,0.010480807022140706
30,0,0,1,40.3,1172.95,1,0,0.034357815763672785,0.025576537789334584
11,1,0,2,60.25,662.95,0,1,0.09088166528395807,0.016592503205369938
34,0,0,1,56.25,1765.95,0,0,0.03185254395651066,0.019253093235935333
54,0,2,2,46.2,2431.95,0,1,0.018997101091716526,0.0222044038734349
3,0,0,1,50.6,155.35,1,0,0.3257161248793048,0.01931123270035404
72,1,2,0,24.9,1859.2,0,0,0.013392857142857142,0.0387263339070568
40,1,0,1,84.85,3303.05,1,0,0.02568837892251101,0.012110019527406488
2,1,0,0,65.7,134.35,1,0,0.48902121324897657,0.0148864905098623
54,1,2,3,63.35,3409.1,0,1,0.018582617113021033,0.01583995776011264
14,1,0,2,50.1,709.5,0,1,0.07061310782241015,0.019732205778717406
1,1,0,1,70.5,70.5,1,0,1.0,0.014184397163120567
10,1,0,1,94.85,953.45,1,0,0.09948083276522103,0.010488226965231526
1,1,0,1,50.15,50.15,0,0,1.0,0.019940179461615155
1,1,0,0,19.75,19.75,1,0,1.0,0.05063291139240506
56,1,1,2,64.65,3665.55,0,1,0.017637189507713712,0.015277379929342118
68,1,2,2,79.6,5515.8,0,1,0.014431270169331736,0.01232822074767033
14,1,1,0,19.5,272.0,0,0,0.07169117647058823,0.051470588235294115
68,1,2,1,99.55,6668.0,0,0,0.014929514097180564,0.010197960407918417
55,1,0,1,74.0,4052.4,0,0,0.018260783733096437,0.013572204125950053
16,0,0,1,38.9,664.4,0,0,0.058549066827212524,0.024081878386514148
9,1,0,1,79.55,718.55,0,0,0.11070906687078144,0.012525224410270685
14,1,0,1,65.45,937.6,1,0,0.06980588737201365,0.014931740614334471
58,1,0,1,98.7,5812.6,1,0,0.016980353026184496,0.009978322953583594
53,0,0,2,46.3,2546.85,0,1,0.01817931955160296,0.020810020221057386
70,1,2,3,99.35,6944.5,0,1,0.014306285549715601,0.010079919360645114
14,1,0,1,95.8,1346.3,0,0,0.07115798856124192,0.010398870979722202
22,1,1,2,67.5,1544.05,1,1,0.043716200900229915,0.014248243256371232
10,1,0,3,78.15,765.15,0,1,0.10213683591452657,0.013069332810560021
29,1,2,0,26.1,692.55,0,0,0.03768680961663418,0.041874232907371314
1,1,0,1,69.6,69.6,1,0,1.0,0.014367816091954025
49,1,1,1,84.35,4059.35,1,0,0.020779188786382054,0.012070898050180448
68,1,0,1,100.2,6851.65,1,0,0.014624214605241074,0.009924616698167596
1,1,0,1,78.05,78.05,1,0,1.0,0.012812299807815503
30,0,1,3,40.35,1187.05,0,1,0.03399182848237227,0.025272734931131798
72,1,2,3,79.2,5401.9,0,1,0.014661507987930174,0.013328643625391066
10,1,0,0,20.9,247.0,0,0,0.0846153846153846,0.04048582995951417
7,1,0,1,73.6,520.0,1,0,0.14153846153846153,0.013461538461538462
9,1,0,1,74.75,706.6,1,0,0.10578828191338806,0.01273705066515709
1,1,0,0,49.9,49.9,0,0,1.0,0.02004008016032064
20,1,0,3,68.9,1370.35,0,1,0.05027912577078849,0.014594811544495932
1,1,0,0,20.25,20.25,0,0,1.0,0.04938271604938271
29,1,0,3,76.0,2215.25,0,1,0.034307640221193994,0.01309107324229771
1,1,0,1,74.0,74.0,0,0,1.0,0.013513513513513514
3,1,0,0,82.3,214.4,0,0,0.38386194029850745,0.013992537313432836
20,1,0,2,89.4,1871.15,0,1,0.04777810437431526,0.010688613953985517
64,1,0,3,99.15,6171.2,0,1,0.01606656728026964,0.010370754472387866
1,1,0,0,20.2,20.2,1,0,1.0,0.04950495049504951
6,0,0,2,29.45,161.45,0,1,0.18240941467946734,0.03716320842366058
50,1,2,1,19.8,1013.2,0,0,0.01954204500592183,0.0493485984998026
6,1,0,2,59.15,336.7,0,1,0.17567567567567569,0.01782001782001782
7,1,0,1,44.75,333.65,0,0,0.13412258354563167,0.020980068934512215
72,1,2,3,90.8,6511.8,0,1,0.013943917196474092,0.011056850640375933
8,1,0,2,49.55,393.45,0,1,0.12593722201042062,0.020332952090481637
67,1,2,3,106.7,7009.5,0,1,0.015222198444967545,0.009558456380626293
24,1,0,1,93.55,2264.05,1,0,0.041319758839248245,0.010600472604403612
72,1,2,3,94.45,6921.7,0,1,0.01364549171446321,0.010402068855916899
33,1,1,2,19.45,600.25,0,1,0.03240316534777176,0.054977092877967516
2,0,0,1,25.05,56.35,1,0,0.4445430346051464,0.0354924578527063
70,1,2,0,67.95,4664.15,0,0,0.014568570907882467,0.01500809365050438
22,1,1,2,65.25,1441.8,0,1,0.04525593008739076,0.015258704397281176
59,1,0,2,99.45,5623.7,0,1,0.017684086988993014,0.010491313548019987
36,1,1,3,20.35,695.85,0,1,0.02924480850758066,0.05173528777753826
51,1,2,0,19.95,1028.75,0,0,0.01939246658566221,0.04957472660996355
53,1,1,2,77.4,4155.95,0,1,0.01862390067252975,0.012752800202119852
20,1,1,2,19.7,395.6,0,1,0.04979777553083923,0.05055611729019211
63,1,2,3,99.7,6330.4,0,1,0.015749399721976497,0.00995197775811955
40,1,0,3,74.8,2971.7,0,1,0.025170777669347513,0.013460308914089579
35,1,1,0,19.15,638.0,0,0,0.03001567398119122,0.054858934169279
26,1,1,2,78.95,2034.25,0,1,0.03881037237311048,0.012781123264102249
27,1,0,1,95.55,2510.2,1,0,0.038064696040156165,0.01075611505059358
53,1,1,3,62.85,3419.5,0,1,0.01837988009942974,0.015499342009065652
34,1,0,3,71.55,2427.35,0,1,0.029476589696582692,0.014007044719550128
19,1,0,1,94.95,1760.25,0,0,0.05394120153387303,0.010793921317994603
43,1,0,3,86.1,3551.65,0,1,0.02424225360043923,0.012107048836456295
6,1,0,0,19.55,122.9,0,0,0.15907241659886087,0.04882017900732302
56,1,2,0,24.8,1424.2,0,0,0.01741328465103216,0.03932032017975003
57,0,0,1,39.3,2111.45,1,0,0.018612801629212153,0.026995666485116865
34,1,0,0,84.05,2909.95,0,0,0.028883657794807473,0.01168404955411605
10,0,0,1,36.25,374.0,0,0,0.09692513368983957,0.026737967914438502
1,1,0,0,20.25,20.25,1,0,1.0,0.04938271604938271
13,0,0,1,23.9,300.8,1,0,0.07945478723404255,0.043218085106382975
56,1,0,1,98.6,5581.05,0,0,0.017666926474408935,0.010033954184248484
55,1,0,3,103.65,5676.65,0,1,0.018259008394035218,0.009688812944254095
36,1,2,3,92.9,3379.25,0,1,0.027491307242731376,0.010653251461123031
47,1,1,2,19.9,942.95,0,1,0.021103982183572827,0.049843576011453415
12,1,0,3,20.1,232.4,0,1,0.08648881239242685,0.05163511187607573
1,1,0,1,85.45,85.45,1,0,1.0,0.011702750146284377
24,1,0,1,80.5,2088.45,0,0,0.03854533266297973,0.011491776197658551
63,1,1,2,99.9,6137.0,1,1,0.016278311878768128,0.01026560208570963
35,0,0,1,39.85,1434.6,0,0,0.02777777777777778,0.02439704447232678
67,1,1,3,60.5,3870.0,0,1,0.015633074935400518,0.01731266149870801
25,1,0,1,84.8,2043.45,1,0,0.04149844625510778,0.012234211749736964
21,1,0,0,103.85,2215.0,0,0,0.046884875846501126,0.009480812641083521
13,1,0,2,67.8,842.25,0,1,0.08049866429207479,0.01543484713564856
35,1,0,1,75.2,2576.2,1,0,0.029190280257743968,0.013585901715705303
71,1,2,2,24.85,1901.0,0,1,0.013072067332982641,0.03734876380852183
29,1,0,3,19.35,601.6,0,1,0.032164228723404256,0.04820478723404255
71,0,2,1,49.35,3515.25,1,0,0.014038830808619587,0.020197709977953202
7,1,0,1,89.0,605.45,0,0,0.14699810058634072,0.011561648360723428
57,0,0,1,55.0,3094.05,0,0,0.017776054039204278,0.01842245600426625
65,1,2,2,76.15,4929.55,0,1,0.015447657494091754,0.013185787749388889
27,1,1,0,20.3,595.05,0,0,0.034114780270565505,0.04537433829089993
6,1,0,1,74.9,469.8,1,0,0.15942954448701577,0.012771392081736908
72,1,2,3,117.35,8436.25,0,1,0.013910208919839975,0.008534597718180471
1,1,0,0,19.75,19.75,0,0,1.0,0.05063291139240506
11,1,0,3,45.2,492.0,0,1,0.091869918699187,0.022357723577235773
39,1,2,0,25.2,987.95,0,0,0.025507363732982437,0.03947568196771092
59,1,0,1,89.75,5496.9,0,0,0.01632738452582365,0.010733322418090196
26,1,1,2,75.0,1908.35,0,1,0.03930096680378337,0.013624335158644904
2,1,0,0,49.95,107.1,0,0,0.4663865546218488,0.018674136321195144
72,0,2,2,65.7,4575.35,0,1,0.01435955719234594,0.015736501032707878
65,1,1,3,67.05,4309.55,0,1,0.01555846898168022,0.01508278126486524
72,1,2,3,110.9,7922.75,0,1,0.01399766495219463,0.009087753620901834
6,1,0,2,87.95,522.35,0,1,0.1683736957978367,0.011486551163013305
32,1,1,3,19.8,587.7,0,1,0.033690658499234305,0.054449549089671596
50,1,1,2,75.7,3876.2,0,1,0.019529436045611682,0.012899231205820134
61,0,2,0,62.15,3778.85,0,0,0.0164468025986742,0.016142477208674597
15,1,0,1,101.25,1457.25,1,0,0.06948018528049409,0.010293360782295419
72,1,2,2,115.15,8349.45,0,1,0.013791327572474834,0.00862332249429603
9,1,0,0,18.95,185.6,1,0,0.10210129310344827,0.04849137931034483
1,1,0,0,19.5,19.5,0,0,1.0,0.05128205128205128
12,1,0,1,86.55,1066.9,0,0,0.08112287937013778,0.011247539600712344
37,0,0,3,28.6,973.55,1,1,0.029377022238200403,0.03800523855990961
61,1,1,0,20.4,1226.45,0,0,0.016633372742468098,0.04973704594561539
18,1,1,2,19.8,342.3,0,1,0.057843996494303246,0.05258545135845749
21,1,0,0,45.65,985.05,0,0,0.0463428252372976,0.02131871478605147
68,0,2,0,56.4,3948.45,0,0,0.014284086160392053,0.017221947852954958
12,1,0,3,73.3,828.05,0,1,0.08852122456373407,0.014491878509751827
2,0,0,1,24.35,41.85,1,0,0.5818399044205496,0.04778972520908004
62,1,0,1,101.35,6164.7,0,0,0.016440378282803706,0.01005726150502052
29,1,0,1,98.65,2862.75,1,0,0.03445987250021832,0.010130119640206096
1,0,0,0,33.6,33.6,0,0,1.0,0.02976190476190476
5,1,0,2,79.9,343.95,1,1,0.2323012065707225,0.01453699665649077
1,1,0,1,20.7,20.7,0,0,1.0,0.04830917874396135
62,1,2,1,104.05,6590.5,0,0,0.015787876488885518,0.00940748046430468
36,1,2,2,20.25,717.95,0,1,0.028205306776237896,0.050142767602200704
28,1,0,1,103.3,2890.65,1,0,0.035735907148911145,0.00968640271219276
69,1,1,3,73.7,4885.85,0,1,0.015084376311184339,0.014122414728245852
11,1,0,3,96.2,1222.05,1,1,0.07872018329855571,0.009001268360541713
63,1,0,1,108.75,6871.7,0,0,0.01582577819171384,0.009168037021406639
23,1,1,2,20.15,405.6,0,1,0.049679487179487176,0.05670611439842209
10,1,0,3,19.75,208.25,0,1,0.09483793517406963,0.04801920768307323
71,1,2,3,25.95,1801.9,0,1,0.01440146512015095,0.03940285254453632
45,1,0,1,70.05,3062.45,0,0,0.022873842838250422,0.014694117454978858
70,1,2,0,24.05,1764.75,0,0,0.013627992633517496,0.03966567502479105
22,1,0,1,84.75,1816.75,0,0,0.04664923627356543,0.012109536259804597
52,1,2,0,23.05,1255.1,0,0,0.01836507051230978,0.04143096167636045
55,1,1,1,104.15,5743.05,1,0,0.018134963129347648,0.009576792819146621
65,0,2,3,59.95,3921.1,0,1,0.015289077044706844,0.016576980949223434
72,1,2,2,19.55,1463.45,0,1,0.013358843827940824,0.04919881102873347
10,1,1,2,19.6,189.45,0,1,0.10345737661652152,0.052784375824755876
7,1,1,0,20.05,96.8,0,0,0.20712809917355374,0.07231404958677687
5,1,0,1,85.55,408.5,0,0,0.20942472460220318,0.012239902080783354
24,1,2,3,78.6,1846.65,0,1,0.0425635610429697,0.012996507188693038
72,1,2,3,116.8,8456.75,0,1,0.01381145239010258,0.008513909007597482
21,0,0,0,43.55,1011.5,0,0,0.0430548690064261,0.020761245674740483
69,0,1,3,60.8,4263.4,0,1,0.014260918515738612,0.01618426607871652
44,1,0,2,54.9,2549.1,0,1,0.021537013063434154,0.017260994076340668
61,1,1,1,65.2,3965.05,0,0,0.016443676624506628,0.015384421381823684
24,1,0,3,102.95,2496.7,1,1,0.04123442944686987,0.009612688749148878
1,1,0,1,90.6,90.6,1,0,1.0,0.011037527593818985
6,1,0,2,50.8,288.05,1,1,0.17635827113348376,0.020829717063009894
4,1,0,1,90.05,368.1,1,0,0.2446346101602825,0.010866612333604997
72,1,2,1,108.2,7840.6,0,0,0.013799964288447313,0.009182970691018545
72,1,2,2,92.0,6632.75,0,1,0.013870566507104895,0.010855225962082092
14,1,0,1,75.1,1013.35,0,0,0.07411062318053979,0.013815562244042038
7,1,0,2,25.05,152.95,0,1,0.16377901274926449,0.045766590389016024
48,1,1,1,75.15,3772.65,0,0,0.019919685101984018,0.012723152160947875
55,1,1,0,19.5,1026.35,0,0,0.018999366687777075,0.05358795732449945
1,1,0,3,19.3,19.3,0,1,1.0,0.05181347150259067
45,1,1,3,112.2,5031.85,0,1,0.022297961982173552,0.008943032880550891
3,1,0,0,70.3,220.4,0,0,0.3189655172413793,0.013611615245009074
71,1,2,0,19.6,1416.5,0,0,0.01383692199082245,0.050123543946346626
8,1,0,0,20.25,158.35,0,0,0.1278812756551942,0.05052099778970635
3,1,0,1,75.85,256.6,1,0,0.29559625876851126,0.011691348402182384
69,1,2,2,80.65,5542.55,0,1,0.014551064040919794,0.012449143444804286
1,1,0,1,68.5,68.5,1,0,1.0,0.014598540145985401
72,1,2,3,115.75,8443.7,0,1,0.013708445349787414,0.008527067517794331
11,1,0,1,73.5,791.75,1,0,0.09283233343858541,0.013893274392169246
71,1,2,2,80.6,5708.2,0,1,0.014120037840299918,0.012438246732770402
1,1,0,0,69.95,69.95,1,0,1.0,0.014295925661186561
33,0,2,2,59.55,2016.3,0,1,0.029534295491742298,0.016366612111292964
16,1,1,0,19.05,326.65,0,0,0.058319302005204354,0.04898209092300628
56,1,1,1,95.65,5471.75,0,0,0.01748069630374195,0.010234385708411385
1,1,0,3,19.95,19.95,0,1,1.0,0.050125313283208024
5,1,0,1,70.05,346.4,1,0,0.2022228637413395,0.01443418013856813
57,1,1,0,19.4,1061.6,0,0,0.01827430293896006,0.05369253956292389
56,0,1,3,36.1,1971.5,0,1,0.018310930763378138,0.028404767943190464
8,1,0,1,94.0,773.65,1,0,0.1215019711755962,0.010340593291540103
22,1,0,0,61.15,1422.05,1,0,0.043001300938785555,0.015470623395801835
1,1,0,0,19.75,19.75,0,0,1.0,0.05063291139240506
40,1,0,3,64.1,2460.35,0,1,0.026053203812465706,0.016257849492958318
46,1,2,3,19.75,856.5,0,1,0.023058960887332166,0.053706946876824285
63,1,2,0,19.7,1275.85,0,0,0.01544068660108947,0.049378845475565314
68,1,2,1,110.2,7467.5,0,0,0.014757281553398059,0.009106126548376297
69,1,2,3,106.35,7261.75,0,1,0.014645230144248974,0.00950184184253107
56,1,0,1,90.55,5116.6,0,0,0.017697298987608957,0.010944768010006644
10,1,1,0,65.9,660.05,0,0,0.09984092114233772,0.015150367396409363
63,1,1,3,104.5,6590.8,0,1,0.015855434848576804,0.009558778903926686
24,0,2,0,52.5,1208.15,0,0,0.04345486901460911,0.01986508297810702
19,1,0,0,56.1,1033.9,0,0,0.05426056678595609,0.018377019054067124
22,1,0,1,88.75,1885.15,0,0,0.04707848181842293,0.011670158873299207
29,1,0,1,84.45,2467.1,1,0,0.034230473025009124,0.011754691743342387
13,1,1,0,75.3,989.45,1,0,0.07610288544140684,0.013138612360402244
70,1,2,2,26.0,2006.95,0,1,0.012954981439497745,0.03487879618326316
49,1,0,1,99.4,5025.0,0,0,0.019781094527363187,0.009751243781094527
43,1,1,0,109.55,4830.25,1,0,0.02267998550799648,0.008902230733398893
3,1,0,0,19.6,59.75,1,0,0.3280334728033473,0.0502092050209205
42,1,1,1,73.15,3088.25,0,0,0.023686553873552986,0.013599935238403627
57,1,1,0,54.65,3134.7,0,0,0.017433885220276262,0.01818355823523782
2,1,0,2,66.4,94.55,1,1,0.7022739291380223,0.021152829190904283
72,1,2,3,115.55,8312.4,0,1,0.01390091910880131,0.0086617583369424
46,1,0,1,104.45,4863.85,0,0,0.02147475765083216,0.009457528501084531
66,1,0,3,100.05,6871.9,1,1,0.014559292189932916,0.009604330680015717
62,1,1,1,102.0,6529.25,1,0,0.015622008653367539,0.00949573075008615
72,1,2,2,91.15,6637.9,0,1,0.013731752512089669,0.010846803959083445
35,1,1,1,89.7,3165.6,0,0,0.028335860500379076,0.01105635582512004
17,1,0,3,90.2,1454.15,1,1,0.062029364233400955,0.011690678403190867
72,1,2,1,92.4,6786.1,0,0,0.013616068139284714,0.01060992322541666
28,1,1,0,19.9,543.0,0,0,0.03664825046040515,0.05156537753222836
56,1,2,3,25.15,1327.15,1,1,0.01895038239837245,0.04219568247748935
31,1,0,3,79.85,2404.15,1,1,0.03321340182600919,0.012894370151612836
45,1,1,2,18.85,867.3,0,1,0.02173411737576387,0.05188516084399862
1,1,0,0,25.75,25.75,0,0,1.0,0.038834951456310676
2,1,0,0,49.6,114.7,1,0,0.43243243243243246,0.017436791630340016
6,1,0,0,20.95,109.5,0,0,0.191324200913242,0.0547945205479452
